@relation 'AT: 2016_New_Coder_Survey.arff-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-R3-4-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.EM -I 100 -N 2 -X 10 -max -1 -ll-cv 1.0E-6 -ll-iter 1.0E-6 -M 1.0E-6 -K 10 -num-slots 1 -S 100'

@attribute '0.72 Income+0.685Age+0.093IsSoftwareDev-0.062IsEthnicMinority' numeric
@attribute -0.767IsSoftwareDev+0.568IsEthnicMinority+0.274Age-0.113Income numeric
@attribute Gender numeric
@attribute cluster {cluster1,cluster2}

@data
1.641095,-1.094129,1,cluster2
-0.546672,-1.318951,0,cluster1
-0.219753,-1.32282,1,cluster1
0.039733,0.282554,1,cluster2
-0.762542,0.171793,1,cluster2
-0.153884,0.407285,1,cluster2
0.375249,0.844141,0,cluster2
-0.969459,1.568556,0,cluster2
-0.713019,0.258519,1,cluster2
-1.127959,-1.417022,1,cluster1
-0.177921,0.599976,1,cluster2
-1.172394,-1.457309,1,cluster1
-0.698895,0.256311,1,cluster2
-1.297538,-1.484981,1,cluster1
-0.81996,0.275235,1,cluster2
0.078158,0.371014,1,cluster2
-0.832198,0.135448,1,cluster2
1.564967,1.314091,1,cluster2
0.726206,0.647582,1,cluster2
0.487936,0.495893,1,cluster2
-0.214514,1.781181,0,cluster2
-0.190378,0.224056,0,cluster2
1.387887,1.861338,1,cluster2
-0.461336,0.077477,1,cluster2
-0.569769,1.695013,1,cluster2
-0.0208,0.292016,0,cluster2
1.927659,-1.09169,1,cluster2
3.12651,-0.948453,1,cluster2
-1.574905,0.06261,1,cluster2
1.875066,-1.225169,1,cluster2
-1.474116,1.411274,0,cluster2
0.544511,2.040402,1,cluster2
-1.052547,0.028192,1,cluster2
-1.118762,0.133009,1,cluster2
0.726206,0.647582,0,cluster2
-0.469003,0.078676,1,cluster2
0.019458,1.650142,1,cluster2
0.221769,0.726432,1,cluster2
-1.098454,0.271534,1,cluster2
-0.610027,0.336886,1,cluster2
0.446324,-1.19077,1,cluster1
-0.598227,0.004409,1,cluster2
-0.239209,1.265475,1,cluster2
0.180975,0.260475,1,cluster2
1.363727,0.453462,1,cluster2
0.018298,-1.407264,0,cluster1
-1.106525,0.272796,1,cluster2
-0.351579,0.485421,1,cluster2
-0.817138,-1.371141,1,cluster1
-0.271088,0.236672,1,cluster2
-1.002913,-0.024916,1,cluster2
-0.845693,-1.69731,1,cluster1
1.883663,-0.659713,1,cluster2
3.541859,-1.344011,1,cluster2
-0.88175,-1.408274,1,cluster1
0.611823,-1.169407,0,cluster1
0.302259,0.477684,0,cluster2
-0.783904,-0.013801,0,cluster2
-0.275168,0.190077,1,cluster2
-0.359957,0.156097,0,cluster2
2.122971,0.948815,0,cluster2
0.890351,0.340408,1,cluster2
0.479997,0.638834,1,cluster2
-0.449645,-1.145185,1,cluster1
-0.397587,-0.119536,1,cluster2
0.325259,-1.171846,1,cluster1
-0.994882,-1.343357,1,cluster1
0.260866,-0.972847,1,cluster2
0.374811,0.371876,1,cluster2
-0.970619,-1.488849,1,cluster1
1.610058,2.062776,1,cluster2
-0.559007,-0.094304,1,cluster2
-0.295564,-0.042902,1,cluster2
0.027495,0.142767,1,cluster2
-0.691053,1.477804,0,cluster2
0.088149,1.733871,1,cluster2
2.534582,2.34336,1,cluster2
-0.057294,0.108787,1,cluster2
-1.845469,1.374855,1,cluster2
-0.958381,-1.349062,1,cluster1
0.402611,1.354083,0,cluster2
-1.013893,1.528269,0,cluster2
1.438882,-1.534854,1,cluster1
-0.004701,0.242266,1,cluster2
-0.086888,-1.674222,1,cluster1
-0.690737,0.349502,1,cluster2
0.187877,-1.339305,1,cluster1
-1.21965,0.148779,0,cluster2
0.022597,-1.124536,1,cluster1
0.038695,-1.174286,1,cluster1
1.971421,0.736338,1,cluster2
0.13676,0.45632,1,cluster2
0.608685,1.605271,1,cluster2
-0.238673,0.373305,1,cluster2
-1.078505,1.491135,1,cluster2
-0.267107,1.647702,1,cluster2
-0.626344,0.150504,1,cluster2
-0.868474,0.188352,1,cluster2
-0.40929,-1.151493,1,cluster1
0.159409,-1.571021,1,cluster1
-1.106525,0.272796,1,cluster2
-0.541554,0.184483,1,cluster2
-0.913006,1.512499,1,cluster2
-0.529317,0.32427,0,cluster2
-0.032819,0.388361,1,cluster2
0.047672,0.139613,1,cluster2
1.935161,-1.706895,0,cluster2
0.669753,0.703639,1,cluster2
-0.351579,0.485421,1,cluster2
-1.276103,0.204837,1,cluster2
1.72758,1.105087,1,cluster2
1.026938,0.69504,1,cluster2
-0.214514,1.781181,1,cluster2
-0.444746,0.122118,1,cluster2
-0.129846,0.214594,1,cluster2
-0.141908,0.263713,1,cluster2
-1.683952,-0.014811,1,cluster2
-0.549494,0.327424,1,cluster2
-0.000622,0.288862,1,cluster2
-0.934343,-1.541753,1,cluster1
-0.485101,0.128426,1,cluster2
2.018443,1.390254,1,cluster2
-0.593928,0.287137,0,cluster2
-0.456546,0.454595,1,cluster2
-0.365074,-1.347338,0,cluster1
-1.946576,1.154493,0,cluster2
-1.051093,0.311364,0,cluster2
0.757867,1.440252,1,cluster2
3.547853,1.103953,0,cluster2
-0.466181,-1.5677,1,cluster1
-0.549494,0.327424,1,cluster2
2.521785,0.130742,1,cluster2
1.324484,-0.855705,1,cluster2
-0.320859,-1.543182,1,cluster1
-0.303601,1.464474,1,cluster2
1.105718,0.777192,0,cluster2
0.64402,-1.268906,1,cluster1
-1.06617,0.266488,1,cluster2
1.440261,1.758684,0,cluster2
-0.274827,2.026776,0,cluster2
0.980574,0.749521,1,cluster2
-1.316458,0.211145,0,cluster2
-0.497218,1.589205,0,cluster2
-0.663658,-1.253432,1,cluster1
-1.365069,1.488696,1,cluster2
-1.655615,0.075226,1,cluster2
-1.241182,-0.176604,1,cluster2
-0.821534,-0.289434,1,cluster2
3.058418,-0.047608,1,cluster2
-0.09357,0.161691,1,cluster2
0.520133,0.396394,1,cluster2
-1.002815,-1.38935,1,cluster1
-0.98138,0.300467,1,cluster2
0.843192,0.582062,1,cluster2
0.443404,1.82004,1,cluster2
-1.207631,0.052433,0,cluster2
-0.760685,-1.427198,1,cluster1
0.02767,0.331672,1,cluster2
2.246639,-0.952617,1,cluster2
-0.587027,-1.312643,1,cluster1
-0.613931,0.479197,1,cluster2
-0.179398,-1.329128,1,cluster1
-1.570826,0.109206,1,cluster2
1.952354,-0.575983,1,cluster2
-0.470041,-1.378163,0,cluster1
-0.385252,-1.344184,1,cluster1
1.674451,1.863777,0,cluster2
-1.438878,-0.098468,0,cluster2
1.312684,-0.523227,1,cluster2
0.398849,0.179186,1,cluster2
-1.37721,-0.015526,1,cluster2
0.107386,-1.090556,1,cluster1
1.796271,1.188816,1,cluster2
-0.687062,1.429947,0,cluster2
-1.704129,-0.011657,1,cluster2
0.431386,1.916385,0,cluster2
0.782878,0.827656,1,cluster2
-0.17428,0.174307,1,cluster2
-0.452467,0.501191,1,cluster2
-0.896591,0.334447,1,cluster2
-0.565592,0.377174,1,cluster2
-0.046095,-1.208265,1,cluster1
-1.429681,1.451562,1,cluster2
0.104247,1.684121,1,cluster2
-1.446895,-1.508868,1,cluster1
2.174526,-0.374545,1,cluster2
0.051654,1.550643,1,cluster2
-1.050115,0.169512,1,cluster2
1.600302,-1.560086,1,cluster1
-0.01286,0.149075,1,cluster2
-0.711133,0.116524,1,cluster2
0.253429,1.519102,1,cluster2
0.923683,0.333314,1,cluster2
0.762701,0.83081,0,cluster2
0.270063,0.577183,1,cluster2
-0.727012,0.402406,1,cluster2
1.134055,0.867229,0,cluster2
1.22113,0.147003,1,cluster2
-1.365069,1.488696,1,cluster2
2.670367,-1.018852,1,cluster2
-0.476943,0.221617,1,cluster2
0.270063,0.577183,1,cluster2
-1.039407,-0.208144,1,cluster2
0.40691,1.636811,1,cluster2
-0.17428,0.174307,1,cluster2
-0.299303,1.747202,1,cluster2
-0.598105,1.604975,1,cluster2
-1.879717,-0.031444,1,cluster2
-0.775843,1.443825,1,cluster2
-1.038052,0.120393,1,cluster2
-0.291266,0.239826,1,cluster2
1.03285,2.011301,1,cluster2
0.608182,-0.743738,1,cluster2
2.206187,0.418125,1,cluster2
-0.420489,0.165559,1,cluster2
-0.165449,-1.520242,0,cluster1
1.031472,-1.282237,1,cluster1
0.693474,1.639251,1,cluster2
-0.372195,0.01631,1,cluster2
2.161631,-1.222729,1,cluster2
2.790555,-1.982305,1,cluster2
1.733167,-1.911488,1,cluster2
-0.252266,-0.095019,1,cluster2
-0.012739,1.749641,0,cluster2
-1.175216,0.189066,1,cluster2
-0.385252,-1.344184,1,cluster1
-0.392153,0.255597,1,cluster2
-0.587027,-1.312643,1,cluster1
0.474441,-1.336865,1,cluster1
-0.872553,0.141756,0,cluster2
2.833044,0.648888,1,cluster2
-1.364972,0.124261,1,cluster2
-1.293546,-1.532838,1,cluster1
-1.304439,0.114799,1,cluster2
2.767556,-0.332775,1,cluster2
-0.821534,-0.289434,1,cluster2
0.151382,-1.522533,1,cluster1
-0.926184,-1.448562,1,cluster1
1.344347,0.598191,1,cluster2
-0.45812,-0.110074,1,cluster2
1.313737,-1.562525,1,cluster1
-0.057294,0.108787,1,cluster2
-0.42435,0.355096,1,cluster2
1.246742,0.518982,1,cluster2
0.192175,-1.056577,1,cluster2
-0.591106,-1.359239,1,cluster1
-0.585867,1.744762,1,cluster2
-1.155038,0.185912,0,cluster2
-1.195393,0.192221,1,cluster2
-0.460844,0.171867,1,cluster2
0.563529,-1.020158,0,cluster2
-0.404115,-1.577402,1,cluster1
0.180975,0.260475,1,cluster2
-0.142084,0.074807,1,cluster2
-1.558763,0.060087,1,cluster2
-0.242631,1.927276,1,cluster2
-0.88175,-1.408274,1,cluster1
-1.389229,0.08082,0,cluster2
0.011397,0.192516,1,cluster2
0.63724,1.931441,1,cluster2
-1.596296,-1.579981,1,cluster1
1.465272,1.146089,1,cluster2
-1.087604,-1.42333,1,cluster1
-0.396452,-0.027131,1,cluster2
-1.636695,-1.620899,1,cluster1
-1.441822,-0.052659,1,cluster2
-0.159036,-1.568477,1,cluster1
-0.069094,0.441265,1,cluster2
-1.002815,-1.38935,1,cluster1
-0.315304,0.432517,1,cluster2
-0.533396,0.277675,1,cluster2
-0.142084,0.074807,1,cluster2
-0.052996,0.391515,1,cluster2
-0.17428,0.174307,0,cluster2
-1.094603,1.540885,1,cluster2
-0.756606,-1.380603,1,cluster1
-1.013893,1.528269,0,cluster2
-0.252858,-0.189393,1,cluster2
0.439642,0.645142,1,cluster2
-0.71145,1.244826,1,cluster2
0.903846,2.173167,1,cluster2
-0.716348,-0.022476,1,cluster2
-0.033135,1.516663,1,cluster2
-0.985557,1.618306,1,cluster2
0.366652,0.278685,0,cluster2
-0.566947,0.048637,1,cluster2
1.800034,2.363714,1,cluster2
0.301221,-0.979155,1,cluster2
2.918271,1.155132,1,cluster2
-0.396452,-0.027131,1,cluster2
-0.298986,0.6189,1,cluster2
-0.724409,-1.480102,1,cluster1
0.112187,1.54118,0,cluster2
-0.911076,1.41773,1,cluster2
0.575094,0.907369,1,cluster2
-1.260005,0.155087,1,cluster2
1.067966,-1.099008,1,cluster2
1.076846,1.579324,0,cluster2
0.63222,-0.936428,1,cluster2
-0.226752,1.641394,1,cluster2
-0.922105,-1.401966,1,cluster1
0.112284,0.176746,1,cluster2
0.730504,0.93031,0,cluster2
-0.287503,1.414724,1,cluster2
0.197074,0.210726,1,cluster2
-1.19665,-1.500751,1,cluster1
0.256349,-1.491708,1,cluster1
-1.704129,-0.011657,1,cluster2
-0.254869,1.787489,1,cluster2
-0.924927,0.24441,1,cluster2
-0.658857,1.378305,0,cluster2
-0.554831,-1.412143,0,cluster1
0.411086,0.318973,1,cluster2
1.879365,-0.942441,1,cluster2
1.210685,0.808018,1,cluster2
-0.918486,-1.308065,1,cluster1
0.366652,0.278685,0,cluster2
-0.117608,0.354381,0,cluster2
1.008374,1.731727,1,cluster2
-0.436685,1.579743,1,cluster2
-0.275168,0.190077,1,cluster2
-1.679872,0.031785,1,cluster2
-0.727231,0.166274,1,cluster2
-0.303601,1.464474,1,cluster2
-1.231986,1.373426,1,cluster2
-0.145725,0.500476,1,cluster2
-0.614203,1.654725,0,cluster2
2.705766,-2.016285,0,cluster2
2.443678,-1.73915,1,cluster2
-0.808039,1.543324,1,cluster2
0.656258,-1.129119,0,cluster1
2.161631,-1.222729,1,cluster2
0.330157,0.095456,0,cluster2
4.94358,-0.051653,1,cluster2
-0.178238,1.728278,1,cluster2
-0.832286,0.040995,1,cluster2
-0.307364,0.289576,1,cluster2
1.368699,-1.05155,1,cluster2
-0.554831,-1.412143,1,cluster1
-0.662619,0.203407,1,cluster2
-0.885829,-1.45487,0,cluster1
2.413396,0.761718,1,cluster2
0.838893,0.299334,1,cluster2
1.487395,-1.44797,1,cluster1
1.000752,0.746367,0,cluster2
-1.425602,1.498158,1,cluster2
-0.343859,0.106347,1,cluster2
0.728809,-1.234926,1,cluster1
-0.529536,0.088138,1,cluster2
1.061065,0.500772,1,cluster2
-0.856333,1.692573,1,cluster2
-1.031151,-1.479387,0,cluster1
-0.56603,-0.095091,0,cluster2
-1.429584,0.087128,1,cluster2
3.46887,-1.710468,1,cluster2
0.653217,0.281124,1,cluster2
0.086989,-1.323535,1,cluster1
2.17459,1.502199,1,cluster2
4.825499,-1.166795,1,cluster2
0.337059,-1.504324,1,cluster1
0.282301,0.71697,1,cluster2
-2.05549,1.218751,1,cluster2
1.521506,0.853899,0,cluster2
0.084386,0.558974,1,cluster2
-1.118762,0.133009,1,cluster2
-0.942282,-1.398812,1,cluster1
-1.026131,1.388482,1,cluster2
-0.105589,0.258036,0,cluster2
-1.18451,0.00347,1,cluster2
-0.841395,-1.414582,1,cluster1
-1.188589,-0.043125,1,cluster2
0.236171,-1.488554,0,cluster1
0.373554,-1.321095,1,cluster1
-0.042234,-1.397802,1,cluster1
3.011219,1.282303,1,cluster2
0.673516,1.878537,1,cluster2
-1.13603,-1.41576,1,cluster1
-0.40813,1.905913,0,cluster2
-0.569672,0.330578,0,cluster2
0.096186,0.226496,1,cluster2
-0.47318,1.396515,1,cluster2
-1.462097,1.314929,1,cluster2
-0.787764,0.175736,0,cluster2
1.062678,1.534306,1,cluster2
-0.466279,-0.203266,1,cluster2
-0.418488,-1.386222,1,cluster1
-0.291266,0.239826,1,cluster2
0.205232,0.303917,1,cluster2
0.128723,1.963696,1,cluster2
0.754104,0.265354,1,cluster2
-0.389112,-1.154647,1,cluster1
-0.670778,0.110216,0,cluster2
4.124185,0.210898,1,cluster2
-0.396014,0.445133,1,cluster2
1.020831,2.107647,1,cluster2
0.21747,0.443704,1,cluster2
-0.445653,-1.193042,1,cluster1
0.176077,-1.006827,1,cluster2
0.132681,0.409724,1,cluster2
0.187877,-1.339305,1,cluster1
-0.783782,1.586766,0,cluster2
0.079771,1.404547,1,cluster2
-0.343421,0.578612,0,cluster2
1.580465,0.279767,1,cluster2
0.027616,1.743333,0,cluster2
-0.791941,1.493574,1,cluster2
3.598215,-0.035634,1,cluster2
-1.467117,-1.55294,1,cluster1
-0.880493,0.284697,1,cluster2
0.45574,0.595393,1,cluster2
0.229927,0.819623,1,cluster2
-0.56603,-0.095091,1,cluster2
0.705809,0.414603,1,cluster2
-0.021935,0.199611,1,cluster2
-0.56603,-0.095091,0,cluster2
-0.283107,0.333018,1,cluster2
-1.401247,0.177165,1,cluster2
-0.222575,0.323556,1,cluster2
1.003574,-0.900009,1,cluster2
-0.736745,-0.255455,1,cluster2
-0.795922,0.082545,1,cluster2
-0.034173,0.059824,1,cluster2
-0.87673,1.459595,1,cluster2
0.528291,0.489585,1,cluster2
3.129713,-1.846387,1,cluster2
-0.501199,0.178175,1,cluster2
2.954328,0.866096,1,cluster2
-0.348976,-1.397087,0,cluster1
-0.42435,0.355096,1,cluster2
-0.198635,1.495299,0,cluster2
-0.687062,1.429947,1,cluster2
-0.913006,1.512499,1,cluster2
-1.449761,0.090282,0,cluster2
-0.856236,0.328139,1,cluster2
0.035654,0.235958,1,cluster2
-0.373452,-1.676661,1,cluster1
0.520133,0.396394,1,cluster2
-0.177921,0.599976,1,cluster2
0.140523,1.631218,0,cluster2
-0.8161,0.085699,1,cluster2
0.309161,-1.122096,1,cluster1
-0.666699,0.156812,1,cluster2
-1.06209,0.313083,1,cluster2
-0.097474,0.304001,1,cluster2
-1.478195,1.364679,1,cluster2
-0.634283,0.293445,0,cluster2
0.55923,-1.302886,1,cluster1
-0.412331,0.258751,1,cluster2
-0.674736,1.664187,1,cluster2
0.140839,0.502916,0,cluster2
0.514796,-1.343173,1,cluster1
1.57002,0.940782,1,cluster2
3.153872,-0.438511,1,cluster2
0.599488,0.055241,1,cluster2
0.527034,-1.203386,1,cluster1
-0.760597,-1.332745,1,cluster1
-0.982637,-1.392504,1,cluster1
1.008691,0.603425,1,cluster2
-1.659695,0.028631,1,cluster2
-0.96246,-1.395658,1,cluster1
1.908301,0.132171,1,cluster2
3.44587,-0.060939,1,cluster2
0.015914,0.711377,1,cluster2
-1.021735,0.306775,1,cluster2
-1.21965,0.148779,1,cluster2
0.689176,1.356523,1,cluster2
-0.945421,1.375866,0,cluster2
0.546802,0.864558,1,cluster2
-0.230733,0.230364,1,cluster2
1.311354,0.556115,1,cluster2
-0.3197,1.514223,0,cluster2
-1.076258,0.268065,1,cluster2
-0.529317,0.32427,1,cluster2
-0.16716,-1.189341,1,cluster1
-0.64254,1.564688,1,cluster2
-0.544369,-1.555478,1,cluster1
0.988075,0.134315,0,cluster2
0.874131,-1.210409,1,cluster1
0.442245,-1.237366,1,cluster1
-0.861872,-1.647548,1,cluster1
0.325259,-1.171846,1,cluster1
1.661053,-1.333415,1,cluster1
-1.51855,1.370987,0,cluster2
-0.852157,0.374735,1,cluster2
-0.941025,0.294159,1,cluster2
-0.408252,0.305346,0,cluster2
-1.062407,1.441385,0,cluster2
1.318036,-1.279797,1,cluster1
-0.206477,0.273806,1,cluster2
2.807749,-0.851393,1,cluster2
-0.990894,-0.121261,0,cluster2
0.3144,1.981905,1,cluster2
0.120443,0.269937,1,cluster2
-1.087604,-1.42333,1,cluster1
-0.570929,-1.362393,1,cluster1
1.741983,-1.109899,1,cluster2
3.04172,-0.982433,1,cluster2
1.872463,0.657339,1,cluster2
0.112284,0.176746,0,cluster2
-0.833412,-1.510297,1,cluster1
-0.034295,-1.540743,1,cluster1
-0.686974,1.5244,1,cluster2
-0.674857,0.06362,1,cluster2
-0.930361,-0.130723,1,cluster2
1.331093,0.080696,1,cluster2
0.357455,-1.271345,1,cluster1
-0.421747,-1.527412,1,cluster1
-0.581909,0.190791,1,cluster2
-1.608457,-0.166428,1,cluster2
-0.48399,-1.187049,1,cluster1
-0.163938,1.914976,0,cluster2
-1.207456,0.241339,1,cluster2
-0.283205,1.697452,1,cluster2
0.076447,0.701915,1,cluster2
-0.226435,0.513092,1,cluster2
3.47003,1.346937,1,cluster2
0.523895,1.571291,1,cluster2
-1.148356,-1.65,1,cluster1
-1.070249,0.219892,1,cluster2
-2.019083,1.307527,1,cluster2
0.185274,0.543203,1,cluster2
-1.126702,0.27595,0,cluster2
-1.61934,0.022322,1,cluster2
2.663465,0.580929,1,cluster2
-1.171355,-0.00047,0,cluster2
0.93228,0.89877,1,cluster2
-0.121687,0.307786,0,cluster2
-0.844315,1.596228,1,cluster2
-0.755348,0.312369,1,cluster2
-0.048698,0.674243,1,cluster2
0.16748,-1.572283,1,cluster1
1.88106,1.222796,1,cluster2
-0.832198,0.135448,0,cluster2
-0.436588,0.215309,0,cluster2
1.02513,2.390375,1,cluster2
0.939181,-0.70101,0,cluster2
0.450184,-1.380307,0,cluster1
-0.670778,0.110216,1,cluster2
0.034396,-1.457014,1,cluster1
0.378452,-0.053793,0,cluster2
0.244549,-1.15923,1,cluster1
1.487615,-1.211838,1,cluster1
1.729964,-1.013554,1,cluster2
-1.418224,0.085352,1,cluster2
0.970841,0.09166,1,cluster2
-0.082809,-1.627626,1,cluster1
-0.804827,0.27287,1,cluster2
-1.224745,1.608461,1,cluster2
-0.485101,0.128426,1,cluster2
1.111962,-1.530985,1,cluster1
-0.349293,-0.268785,1,cluster2
-0.204546,0.179038,1,cluster2
-0.710914,0.352656,1,cluster2
-1.631456,1.483102,0,cluster2
-0.910086,-1.498311,1,cluster1
-1.304449,1.573687,1,cluster2
-0.118001,0.496143,1,cluster2
-0.460844,0.171867,1,cluster2
-1.292245,0.20736,1,cluster2
-0.546451,1.596901,1,cluster2
-0.852157,0.374735,1,cluster2
-1.033973,0.166988,1,cluster2
0.676216,-1.368405,1,cluster1
-1.175216,0.189066,1,cluster2
1.226564,0.522136,1,cluster2
1.598259,2.395254,1,cluster2
0.713749,0.271662,1,cluster2
0.038695,-1.174286,1,cluster1
2.159028,0.659779,1,cluster2
2.960134,-1.914346,1,cluster2
-1.168314,-1.410714,1,cluster1
3.493029,-0.302592,1,cluster2
0.600624,0.147645,1,cluster2
1.642255,1.963277,0,cluster2
0.696394,-1.371559,1,cluster1
-0.010136,-0.132867,1,cluster2
-0.445882,0.029713,1,cluster2
-0.000939,1.417164,0,cluster2
-0.24787,-1.176725,1,cluster1
-0.0208,0.292016,1,cluster2
-0.688763,0.301961,1,cluster2
0.394988,0.368722,1,cluster2
-0.575227,-1.645121,1,cluster1
0.930584,-1.266467,0,cluster1
-0.365294,-1.58347,1,cluster1
-0.129846,0.214594,0,cluster2
-0.72325,1.577304,1,cluster2
1.17419,0.624789,1,cluster2
0.054793,-1.224035,1,cluster1
0.817239,-1.626616,1,cluster1
1.710443,-0.302003,0,cluster2
-1.195393,0.192221,1,cluster2
2.262202,-0.110197,0,cluster2
0.171779,-1.289555,1,cluster1
0.184738,1.435373,1,cluster2
2.122533,0.47655,0,cluster2
-0.384214,0.112656,0,cluster2
-0.432606,1.626339,1,cluster2
0.833995,-0.967968,1,cluster2
-1.06617,0.266488,0,cluster2
-0.288575,-1.548229,1,cluster1
-0.17428,0.174307,1,cluster2
-0.767367,0.408714,1,cluster2
0.304862,-1.404824,0,cluster1
-0.784723,-1.234508,1,cluster1
-0.8161,0.085699,1,cluster2
0.705809,0.414603,1,cluster2
-0.39749,-1.483971,1,cluster1
-1.180552,-1.550501,1,cluster1
3.885534,-0.689232,1,cluster2
0.669315,0.231375,1,cluster2
0.676216,-1.368405,1,cluster1
0.510936,-1.153637,1,cluster1
-0.732349,-1.337161,1,cluster1
-0.336957,-1.493433,0,cluster1
1.956215,-0.76552,0,cluster2
-1.609305,1.432406,0,cluster2
2.433792,0.994696,0,cluster2
-0.708092,-1.293719,1,cluster1
-0.154922,-1.049554,1,cluster2
-1.070346,1.584326,0,cluster2
-0.772704,-1.330853,1,cluster1
-1.127959,-1.417022,1,cluster1
-0.868352,1.788919,1,cluster2
-0.226873,0.040828,0,cluster2
0.027714,0.378899,0,cluster2
0.833995,-0.967968,1,cluster2
-1.474018,0.04684,1,cluster2
-0.647657,0.061253,1,cluster2
-0.034295,-1.540743,1,cluster1
0.881754,-0.225048,1,cluster2
0.399506,0.887583,1,cluster2
1.338213,-1.282951,1,cluster1
-1.61526,0.068918,1,cluster2
-0.24787,-1.176725,1,cluster1
-1.276103,0.204837,0,cluster2
0.233568,0.393954,1,cluster2
-1.305609,-1.483719,1,cluster1
0.641417,0.613602,1,cluster2
-0.244107,-0.001827,1,cluster2
0.140961,2.103483,1,cluster2
-1.005735,1.62146,1,cluster2
-0.74719,0.40556,1,cluster2
0.185274,0.543203,1,cluster2
0.304862,-1.404824,1,cluster1
-0.712171,-1.340315,1,cluster1
1.225745,-0.698571,0,cluster2
-0.044935,1.849141,0,cluster2
4.71771,0.448756,1,cluster2
-0.291266,0.239826,1,cluster2
-1.211589,1.606405,1,cluster2
-0.097528,1.715662,0,cluster2
0.794361,1.623481,1,cluster2
2.383802,-1.021291,0,cluster2
-1.304352,0.209252,1,cluster2
-0.634502,0.057312,1,cluster2
-1.320537,0.164549,1,cluster2
-1.098585,0.129855,1,cluster2
-0.538732,-1.461892,0,cluster1
-0.715212,0.069928,1,cluster2
0.789298,-1.291615,1,cluster1
-0.460844,0.171867,1,cluster2
-0.965501,0.014585,1,cluster2
-0.643578,0.107849,1,cluster2
-0.2967,-0.135306,1,cluster2
-0.202178,0.556534,1,cluster2
2.170828,0.327301,1,cluster2
4.155343,-1.34544,1,cluster2
-1.096436,0.271219,0,cluster2
-0.578868,-1.219452,1,cluster1
2.038401,1.150968,1,cluster2
0.462203,-1.476652,0,cluster1
-0.830049,0.276812,1,cluster2
3.044923,-1.880366,0,cluster2
-0.659122,-1.584774,1,cluster1
-1.205381,0.193782,0,cluster2
1.041228,2.340625,1,cluster2
1.605477,-0.332828,0,cluster2
-0.486139,-1.328413,1,cluster1
-0.223832,-1.369416,0,cluster1
-1.547827,-1.540324,1,cluster1
0.600624,0.147645,0,cluster2
-0.707054,0.16312,1,cluster2
0.571468,-1.163099,1,cluster1
-0.348855,0.203479,1,cluster2
-0.837316,-1.367987,1,cluster1
0.47968,1.767136,1,cluster2
-0.627382,-1.306335,1,cluster1
0.258044,0.673528,1,cluster2
-0.203874,-1.608702,1,cluster1
2.094635,0.858778,0,cluster2
-0.731092,0.35581,1,cluster2
-0.336704,0.248814,1,cluster2
1.436717,0.819919,1,cluster2
2.082835,1.191255,1,cluster2
1.571868,-0.285689,1,cluster2
1.435022,-1.345317,1,cluster1
0.22927,0.111226,1,cluster2
-0.113378,0.259253,1,cluster2
0.002419,-1.121382,1,cluster1
-0.554709,0.188424,1,cluster2
-0.788802,-1.281103,1,cluster1
-1.114683,0.179604,0,cluster2
-0.521475,1.545764,1,cluster2
3.296088,-0.880494,1,cluster2
-0.267107,1.647702,1,cluster2
-1.595083,0.065764,1,cluster2
-0.428127,0.025053,1,cluster2
-0.216192,0.133625,1,cluster2
0.156719,0.217034,0,cluster2
-0.926184,-1.448562,1,cluster1
-1.461999,-0.049505,1,cluster2
0.782878,0.827656,1,cluster2
-0.57397,0.04785,1,cluster2
-0.336957,-1.493433,0,cluster1
-0.529414,1.688705,1,cluster2
-1.235919,-1.541846,0,cluster1
-1.001655,1.668056,1,cluster2
-0.46198,0.079463,1,cluster2
0.113614,-0.902597,1,cluster2
-1.45384,0.043686,1,cluster2
-0.610246,0.100754,1,cluster2
-0.767586,0.172582,1,cluster2
2.54648,0.646448,1,cluster2
-1.117914,-1.465825,1,cluster1
-1.603339,1.337007,1,cluster2
0.649356,0.470661,1,cluster2
-1.235748,0.198529,1,cluster2
1.21285,-1.546755,0,cluster1
-0.760685,-1.427198,1,cluster1
0.268368,-1.588053,1,cluster1
4.612143,-0.566644,1,cluster2
0.831392,0.91454,1,cluster2
-0.747409,0.169428,1,cluster2
-0.066491,-1.441243,0,cluster1
-0.57783,0.237387,0,cluster2
-0.957221,1.708343,1,cluster2
-0.553671,1.645263,1,cluster2
-0.016501,0.574744,1,cluster2
-1.243907,0.105337,0,cluster2
-1.296378,1.572425,0,cluster2
0.439642,0.645142,1,cluster2
1.157873,0.438406,1,cluster2
-0.537475,0.231079,1,cluster2
-1.341972,-1.525268,1,cluster1
-0.379915,0.395384,1,cluster2
-0.117827,0.118249,1,cluster2
-0.098688,-1.341744,0,cluster1
-0.044935,1.849141,1,cluster2
-0.331499,1.846701,1,cluster2
-0.42435,0.355096,1,cluster2
-0.994875,-1.532291,1,cluster1
0.455959,0.831525,1,cluster2
-0.138321,1.249705,0,cluster2
-0.226873,0.040828,1,cluster2
-0.034295,-1.540743,1,cluster1
-0.367897,0.299038,0,cluster2
