@relation 'AT: Aviation_Accident_Database_&_Synopses.arff-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-R2'

@attribute '-0.707Latitude+0.707 Aircraft.Damage' numeric
@attribute ' Longitude' numeric

@data
-0.078608,-5
-0.125768,-5
0.064355,-4
0.251467,-4
0.140183,4
-0.243987,-6
1.585434,-3
-0.295608,-6
0.009902,-4
-0.433752,-3
-0.289878,-4
-0.305571,-5
-0.499552,-4
-0.259306,-4
0.293565,-4
0.173148,-4
2.084681,-4
-0.499324,-4
-0.646211,-5
-1.530019,-7
0.487172,-4
-0.624234,-4
0.078811,-4
-0.058015,-5
-0.78499,-6
-0.597504,-4
3.941198,-3
0.399656,-4
-0.294012,-4
-0.593711,-5
-0.157789,-4
-1.573435,-7
-0.428885,-5
0.247251,-4
0.322281,-4
-0.244866,-5
0.085518,-5
0.30133,-4
-0.295478,-6
-0.304236,-3
-0.183461,-3
-0.343599,-5
-0.273599,-3
-0.106868,-5
-0.157887,-3
-0.425368,-4
-0.212731,-3
0.01249,-4
0.523084,2
-0.644404,-5
-1.6554,-7
-0.739246,-5
0.340042,-4
0.319611,4
-1.234032,-8
-0.452001,-4
0.008958,-4
0.031732,-5
1.085455,-6
-0.804948,-5
1.263532,-3
-0.587313,-5
-0.117856,-3
-0.498283,-4
-1.771991,-8
0.250588,4
-0.200278,-6
-0.04587,-5
-0.360122,-4
-1.431579,-7
-0.49799,-6
1.408725,-3
-0.373682,-3
-0.638543,-6
-0.606425,-4
-0.334466,-3
-0.434517,-3
-0.65225,-5
2.085756,-4
-0.339496,-4
2.110598,-4
1.740118,-4
-0.395708,-4
-1.612065,-7
-0.234724,-6
-0.273012,-5
-0.544076,-4
1.40166,-3
0.047767,-5
0.227358,-4
-0.275015,-3
0.233625,-4
0.207497,-4
-1.610112,-7
-0.021647,-5
-0.586613,-4
-2.175218,-4
-0.286964,-3
0.138034,-5
0.185162,-5
-0.112566,-4
1.222704,0
1.387139,-4
-0.546859,-5
3.820537,0
-0.445864,-6
1.620825,-5
1.927604,-4
-0.27425,-4
1.493539,-5
0.025513,-4
-0.139133,-4
0.272532,-4
-0.483924,-3
-0.331406,-4
-0.022184,-5
0.051983,-4
-0.299531,-3
0.045341,-3
-0.249571,-5
-2.271166,-4
0.826086,-7
1.795988,-4
0.269879,-4
-0.310275,-5
0.538728,-3
-0.038528,-4
1.421618,-4
1.567218,-3
0.010797,-5
-0.382115,-3
-0.094952,-5
2.759163,0
-0.366406,-4
-0.227464,-3
0.038276,-5
-0.720346,-6
-0.191926,-4
-0.295526,-6
-0.296813,-4
1.361222,0
0.953682,-3
-0.051356,-5
-0.366194,-3
0.105086,-4
-0.361408,-3
-0.046717,-3
-0.237622,-4
-0.150268,-5
-0.511143,-3
-1.696065,-7
-0.423871,-3
0.068327,-4
-0.276854,3
-0.050347,-5
-0.223133,-5
-0.585848,-4
-0.370573,-5
0.003895,6
0.411181,-4
0.124555,-4
0.272744,-4
-1.774833,-4
1.953,-4
0.07186,-4
3.935988,-3
-1.5217,-7
-0.260526,-3
-0.48451,-6
-0.00361,-4
-0.045887,-5
-0.359113,-5
0.944826,-3
-0.265117,-6
-1.77401,-7
-1.361556,-4
-1.578677,-7
-0.340131,-4
1.861951,-5
-0.119794,-5
1.927132,-4
-0.090589,-4
2.023049,-4
-0.849585,-5
-0.506699,-3
1.785895,-5
-0.345047,-5
-0.489785,-4
-0.393527,-5
-0.260836,-4
-0.097133,-4
-0.343745,-5
-0.79886,-6
2.672861,-4
3.136871,7
-0.506048,-4
2.032735,-4
-1.753238,-7
-0.377752,-3
-0.713492,-4
-0.357403,-3
-0.258296,-6
1.549448,-3
0.017911,-4
1.316846,-5
0.111516,-4
1.954514,-4
1.595772,-3
-0.521887,-3
-0.233878,-5
0.008697,-3
-0.063631,-5
-0.561071,-5
-0.550343,-4
-0.464113,-4
-1.574037,-7
-0.450031,-3
-0.860313,-6
-0.026759,-4
-0.027426,-4
-1.789752,-7
-2.262636,-4
0.378753,-4
-0.31581,-5
-0.399843,-5
-0.209866,-6
-1.759554,-7
0.001111,-5
0.008762,-5
1.611725,-5
0.044316,-5
5.055094,2
0.000492,-3
0.543302,-4
-1.151041,0
-0.294566,-4
-0.29704,-4
-2.140657,-5
-0.345047,-5
-0.164952,-5
-0.08691,-4
0.095514,-4
0.369442,-4
-1.541935,-7
1.828204,-4
-0.370882,-5
0.000965,-5
0.20849,-4
0.526909,-3
0.366218,-4
0.374374,-4
-0.395724,-4
-0.220415,-4
-0.167784,-5
-0.62399,-4
-0.097149,-3
1.139176,-6
0.259363,-4
-0.429764,-4
0.208897,-4
0.085583,-5
-0.097166,-5
0.337632,-4
1.832144,-5
-0.424408,-4
1.737562,-4
0.057111,-5
0.026604,-4
0.120193,-4
-1.634009,-7
1.912432,-4
0.192911,-4
0.949856,-3
-0.233878,-3
-0.183608,-3
0.112786,-4
0.110897,-4
0.226316,-4
-0.839948,-6
4.85491,8
0.092046,-4
-0.533983,-4
-0.479643,-3
0.06582,-5
-0.115577,-6
-2.290099,-3
-0.435901,-3
-0.273468,-4
-0.434599,-3
-0.299319,-3
0.305286,4
2.038953,-4
0.227928,-5
-0.635304,-4
-0.688553,-4
0.099437,-4
1.447111,-3
-0.260526,-3
-0.052463,-6
-0.358429,-5
-0.523531,-5
-0.517948,-4
-0.564441,-4
0.106388,-4
-0.212096,-6
6.229191,-3
0.290456,-5
0.931721,-3
0.32907,-4
-1.592791,-7
-0.669897,-4
-0.423903,-3
-1.414763,-7
2.222237,-2
0.044495,-5
0.199586,-4
0.106925,-4
0.091265,-4
-0.289959,-5
-0.545964,-5
-0.080838,-6
-2.386797,-4
-0.048296,-6
-0.05764,-5
-0.231029,-5
-0.461703,-4
-1.558338,-4
-0.087463,-5
-0.018001,-4
0.233625,-4
-0.155038,-5
-0.091191,-4
0.320116,-4
-0.250857,-6
-0.411824,-4
-0.856211,-5
-0.560143,-5
-2.105012,-7
2.497265,5
0.010472,-5
1.919465,-4
1.860893,-5
-2.285753,-3
0.424563,-4
0.084965,-5
1.721918,-4
-0.156682,-6
-1.661033,-7
-0.271531,-6
0.058999,-5
0.251207,-4
-0.689041,-5
-0.021208,-5
-0.382066,-3
-0.259729,-4
-0.136822,-4
-0.621564,-4
-0.382896,-3
-0.031919,-4
-0.16811,-5
-0.474255,-3
-0.730992,-5
-0.743071,0
-0.29131,-4
0.114886,-4
-0.694787,-5
-0.392371,-5
-0.380129,-5
0.238151,-4
0.350818,-4
-0.025082,-4
-0.182859,-4
-0.32001,-5
0.031732,-5
-0.157447,-4
-0.044763,-4
-0.663955,-4
-0.624657,-4
-2.030399,-3
-0.462062,-6
0.422219,-4
1.415334,-6
1.967504,-4
0.277921,-4
-0.425808,-3
-1.526773,-4
-0.383629,-3
0.165335,-4
0.087146,-5
0.492756,-4
-0.572483,-4
-0.295933,-3
-1.821089,-7
2.260691,-4
-1.655107,-7
1.856563,-5
0.151058,-4
-0.108382,-4
-0.381659,-5
0.267909,-4
-0.379168,-4
-1.593826,-4
-0.306157,-5
-0.27324,-3
-0.464113,-4
-0.170389,-3
-0.460141,-4
0.027695,-5
0.484942,-4
-0.230117,-6
-0.456576,-4
-0.664785,6
-0.465741,-4
0.22123,-7
2.283954,-3
-0.419134,-4
0.067937,-5
0.183014,-4
0.99618,-6
0.27797,-4
0.171032,-5
-1.578133,1
0.031748,-5
-0.065015,-4
0.474735,-4
4.839494,-3
-0.65479,-4
-0.118622,-4
-1.536856,-7
0.272011,-4
-0.35405,-4
-0.221343,-5
1.864197,-4
-0.70182,-5
1.33078,-5
-0.316006,-5
-0.09251,-4
1.828986,-3
-0.297626,-3
0.505665,-4
0.085632,-5
-0.799267,-6
-0.670841,-4
-0.653992,-6
-0.176347,-5
-0.188345,-6
-0.000452,-4
-0.590585,-3
-0.273371,-5
-0.941963,-4
-0.548927,-5
-0.769134,-6
-0.474548,-3
-0.787367,-6
-0.457015,-5
-0.616013,-4
-0.447883,-3
-0.349866,-4
-1.866019,3
0.221644,-4
0.057941,-5
-0.402415,-4
-0.600255,-4
-0.036852,-4
-0.509076,-3
-0.125117,-4
-1.015583,0
-0.740108,-6
0.018969,-4
3.295113,-3
0.569626,-4
-0.307133,-4
0.473449,-4
-0.262773,-6
-0.092689,-4
1.148601,-6
0.336542,0
-0.684743,-5
-0.381545,-5
-0.368636,-3
-0.030601,-4
-0.261292,-5
0.414926,-4
-0.558401,-6
-0.424392,-4
-0.582397,-5
-0.080008,-5
1.503957,-5
1.742023,-5
-1.49313,-7
-0.43315,-3
-0.421071,-4
-0.643118,-6
0.476086,-4
-0.177194,-6
-0.722641,-5
-0.447329,-4
0.268625,-4
2.736871,-3
-0.122708,-4
-0.103238,-4
-0.317633,-4
-0.042435,4
1.696051,-4
0.159328,-4
1.84756,-5
1.186271,-4
0.407714,-4
0.080765,-3
-0.421771,-4
-0.473245,-4
-0.764495,-5
-0.600483,-4
0.038048,-5
-0.087447,-5
0.311456,-4
1.500913,-4
-0.556985,-4
-2.787383,-1
0.071779,-4
-0.238338,-4
-0.008298,-4
1.819853,-5
-0.626676,-4
-0.840534,-4
-0.315029,-3
-0.219226,-4
0.289153,-4
-0.773708,-4
-0.372152,-3
-0.473164,-3
-0.484803,-3
-0.085689,-4
-0.634408,-3
-0.284066,-4
-0.099445,-5
-0.436878,-6
-0.468557,-4
-2.154624,-3
-0.657508,-4
-0.373634,-3
1.859835,-4
3.941709,7
-0.252647,-6
-1.599661,-7
1.399006,-4
-0.435641,-4
0.43573,-4
-0.485829,-4
-0.179147,-6
0.011546,-5
-0.810971,-6
0.076027,-4
0.083467,-5
0.238867,-4
-0.178512,-4
-0.21825,4
-0.019205,-4
-0.666576,-6
-0.163829,-5
0.006532,-5
-0.015233,-5
-1.596844,-8
-0.489948,-5
-1.573972,-7
0.410595,-4
-0.435087,-3
0.323242,-4
-1.486912,-7
-0.768011,-4
-1.736958,-7
0.354937,-4
0.338137,-4
1.860209,-5
-0.832118,-6
-0.283513,-6
-0.327954,-3
1.538665,-5
-0.293199,-6
-0.050656,-5
0.788775,-7
0.312449,-4
-1.971508,-7
0.019539,-4
-2.191708,-3
0.085941,-5
0.026458,-5
0.052423,-5
-0.735925,-4
1.756283,-5
-0.61108,-3
-1.580809,-7
0.109383,-5
-0.276919,-5
-2.043803,-7
0.068393,-4
-0.842374,-6
0.268007,-4
-0.684125,-4
0.378607,-4
-0.367871,-4
-0.249115,-3
-0.628092,-4
-0.440427,-5
-0.524183,-3
-2.047866,-6
-0.543766,-4
-0.362922,-5
-0.484901,-5
-0.596511,-4
-0.822497,-5
-0.331585,-3
-0.080561,-5
-0.341645,-3
-0.298424,-4
0.326253,-4
-0.404938,-5
-0.16181,-5
-0.008575,-5
1.474964,-4
-0.016438,-4
-0.199838,-4
-0.370622,-5
-0.477266,-4
-0.849585,-5
-0.229417,-6
4.685933,-3
1.297252,-3
-0.62272,-6
-0.112761,-5
-0.771022,-6
-0.210436,-4
2.334158,-3
0.085225,-4
0.267909,-4
0.268756,-4
0.035411,-5
1.153127,-3
-0.322094,-4
-0.749811,-6
0.246404,-4
-0.570838,-5
-0.500041,-3
-0.598301,-4
1.385185,-4
-0.044991,-5
-0.449934,-3
-0.307736,-5
-0.045903,-5
0.035183,-5
-0.354978,-3
-0.459359,-4
-0.53465,-4
-0.112468,-4
-0.196191,-5
-1.578351,-7
-1.786252,-7
0.215556,-4
-0.187059,-6
-0.345047,-5
-0.655604,-3
0.140916,-4
0.180816,-4
1.442992,-4
-2.085585,-3
0.204665,-4
1.516281,-5
0.431074,-4
-1.558914,-7
-0.659657,-4
-0.087382,-4
0.197697,-4
-0.034442,-4
-0.329599,-4
0.251207,-4
-0.384882,-3
-0.305571,-4
-0.342589,-3
-0.631397,-5
2.840047,-8
0.490461,-4
1.123271,-4
0.085583,-5
-0.735143,-5
1.409164,-5
-0.239738,-3
-0.445913,-4
-0.191161,-6
-0.032652,-4
0.019002,-5
-1.579768,-7
0.03082,-5
0.04373,-4
1.69719,-5
-0.33642,-5
-0.34381,-5
-0.534145,-4
1.86773,-4
0.024097,-5
-0.05191,-5
-0.281575,-3
0.056786,-4
0.02216,-5
3.714127,7
0.227146,-4
0.350574,-4
0.313816,-4
-0.27508,-5
0.236474,-4
0.084232,-4
-0.459555,-3
1.229199,-6
-0.509417,-3
0.100625,-4
0.074807,-4
1.868463,-5
-0.190885,-4
-0.204575,-5
0.761426,7
-1.472602,-6
-0.316022,-5
2.035714,-4
-0.141168,-5
-0.575413,-6
-0.078803,-5
0.320409,-4
0.125907,-4
0.064355,-4
-0.18829,0
0.085583,-5
-0.423952,-3
-0.180157,-5
-1.517744,-7
0.001127,-5
-0.048817,-3
-0.25071,-3
-0.260413,-3
0.019832,-5
-0.100747,-5
0.371705,-4
-0.307068,-4
-0.431082,-4
0.269114,-4
-1.721624,-7
0.125044,-5
-0.122789,-4
3.051243,-2
2.107065,-4
2.48446,8
-0.482801,-4
0.204583,-4
-0.381659,-5
-0.119745,-4
1.389473,-3
1.769421,-4
-0.172847,-4
0.061506,-4
-0.788132,-4
-0.125329,4
-0.808546,-5
-0.045708,-4
4.760492,-2
0.120762,-4
-1.62434,-7
1.776844,-4
1.864328,-5
1.192245,-6
-1.380772,-7
-0.734069,-5
-0.300231,-3
-1.674538,-5
0.311423,-4
0.048402,-4
1.584767,-6
-0.02658,-4
0.31043,-4
-0.09824,-4
0.271995,-4
0.272956,-4
-0.162054,-5
-0.37295,-3
1.83999,-5
0.011546,-4
-1.586165,-7
-0.288119,-5
-0.334873,-5
-0.477624,-3
1.371869,-3
-0.274592,-5
-0.643004,-4
-0.384313,-5
-0.518794,-4
-0.722934,-5
0.927131,-3
1.820179,-4
4.691273,-3
-0.606669,-4
-0.097654,-3
-0.215238,-4
1.483934,-5
2.220351,-4
1.982791,-5
-2.77043,0
0.038374,-4
6.085609,8
3.969465,-3
1.904342,-4
-0.027263,-5
-0.591041,-4
-0.339008,-5
0.449844,-4
-0.486838,-3
-0.062133,-5
-0.284066,-4
1.380025,-4
-0.102603,-4
-1.681528,-7
-0.521155,-3
-0.292189,-4
-1.789752,-7
-0.493203,-4
-0.802034,-4
-0.044552,-5
-0.014777,-5
0.340204,-4
-2.137157,-5
0.853028,-7
-0.074782,-4
-0.035696,-6
0.033344,-5
-0.221066,-5
-0.608459,-3
0.019751,-4
0.072479,-5
1.759197,-4
0.328956,-4
-0.058194,-4
-0.28291,-4
-0.791078,-5
0.186953,-4
-0.405085,-5
-0.377573,-5
-0.261406,-5
-0.428934,-5
0.064209,-4
-0.311366,-4
0.125418,-5
-0.345096,5
0.162567,-4
0.126574,-5
0.286874,-4
0.449812,-4
0.107674,-4
-0.74592,-6
-0.497241,-4
0.038113,-4
-0.280533,-4
-0.510069,-5
-0.397987,-3
0.236344,-4
-0.723911,-5
-1.272483,0
-0.057282,-4
0.368449,-4
-0.834771,4
-0.197705,-6
5.299704,-2
0.337632,-4
0.291546,-4
-0.05904,-5
-1.474344,-7
-0.036005,-5
-0.634327,-5
0.078811,-4
1.134471,-5
0.217037,-4
-0.558141,-6
-1.5987,-7
-0.200815,-5
0.164879,-5
-2.139762,-3
-0.189094,-5
-0.591952,-5
0.228058,-4
-0.233357,-6
1.41745,-6
-0.102408,-3
0.133379,-4
0.287249,-4
-0.297057,-5
-0.146312,-4
-0.067994,-4
-0.380585,-4
-0.365999,-3
1.501467,-5
1.123157,-5
0.473449,-4
-0.541422,-5
-0.095098,-4
1.604041,-4
0.023641,-5
-0.361082,-5
-0.27425,4
-0.627783,-4
1.790958,-4
-0.439303,-4
0.234309,-4
-0.830506,5
0.01796,-4
0.874917,0
-0.017545,-5
-0.766204,-6
-0.323168,-6
-0.295608,-6
-0.023568,-5
-1.823319,-7
-0.618357,-4
-1.624763,-7
-1.581168,-7
-0.01577,-4
-0.078087,-4
-1.744017,-4
0.034434,-5
-0.534683,-4
-1.59564,-7
1.431304,-5
-0.203273,-5
-0.650215,-4
1.992558,-4
-0.325578,-3
0.003976,-5
-0.775857,-6
-0.259338,-5
0.348898,-4
-2.420967,-6
-0.360854,-4
-0.451545,-3
0.291595,-4
0.021965,-4
1.331855,-4
0.131995,-5
-0.416203,-3
-0.004408,-4
1.42266,-4
-0.502483,-3
-0.384671,-3
-0.076719,-3
-1.461044,-7
-0.574762,-6
-0.433069,-3
-0.273403,-3
-0.010398,-4
-1.783484,-7
0.010797,-5
-2.130994,-7
-0.378631,-3
-0.186668,-6
1.140055,-4
-0.174898,-4
0.470795,-4
0.177756,-4
0.328874,-4
-0.623746,-6
-2.049647,-7
-0.621971,-5
0.138865,-4
-0.045529,-4
0.012897,-5
-0.316901,-4
2.887801,8
0.060025,-5
-1.638909,-7
-0.386136,-4
-0.303438,-4
-0.236726,-3
1.75879,-4
1.414536,-4
0.05099,-5
-0.179684,-4
-0.077126,-3
-0.033563,-5
-0.385322,-4
0.00046,-4
-0.688634,-5
1.529971,-3
-0.327954,-5
-1.577879,-7
-0.115415,-3
-0.304659,-6
-0.146475,-4
-0.430187,-4
0.473449,-4
1.453834,-4
0.115765,-4
0.254365,-4
0.220683,-4
0.228839,-5
-0.424506,-4
0.450267,-4
-0.372478,-5
-0.645494,-5
-0.48215,-4
1.69483,-4
0.505926,-4
-0.225087,-4
-0.533983,-4
-0.834381,-5
-0.82222,-6
5.246406,-2
-0.267982,-4
0.175379,-4
0.02789,-5
0.05423,-5
0.368449,-4
-1.284198,2
-2.13815,-4
0.279272,-4
0.314028,-4
5.316813,-2
0.223402,-4
-0.822481,-5
-0.757348,-4
2.115009,-4
0.085583,-5
0.027206,-3
-0.189436,-3
0.072267,-4
0.003488,-5
-0.504452,-4
-0.260689,-6
-0.588436,-6
-0.38975,-4
-0.11338,-5
0.098346,-4
-0.009682,-4
0.195142,-4
-0.341889,-4
-0.372966,-3
0.120844,-4
2.019712,-4
-0.02588,-4
0.266656,-4
-0.225445,-4
-0.218233,-6
-0.60675,-6
-0.081863,-6
1.063283,0
-0.601606,-4
0.182948,-4
0.263156,-4
-0.501327,-4
1.243166,4
-0.291717,4
-0.199008,-4
-0.419459,-4
0.041793,-4
-0.451415,-4
-0.367285,-4
-0.39058,-5
-0.24034,-6
0.058999,-5
-0.382164,-4
0.08993,-4
-0.244166,-3
1.513464,-6
0.442063,-4
2.698312,6
-0.798909,-6
-0.48215,-4
-0.504713,-4
-0.024154,-4
0.26817,-4
0.034434,-5
-0.059382,-4
0.085583,-5
-0.295608,-6
-0.751781,-6
-0.58129,-3
-0.675757,-5
0.961408,-4
-0.16855,-4
-0.257059,-4
-0.363817,-5
-0.448924,-4
-1.658005,-7
1.616039,-5
-0.714436,-5
0.143146,-5
-1.495947,-7
-0.39255,-3
-0.067863,-5
-0.073854,-5
-0.14405,-5
-0.324747,-4
-0.368929,-6
2.016439,-4
0.225176,-4
0.364444,-4
-0.694397,-3
-0.050656,-5
-0.222808,-6
0.19169,-4
-0.406094,-4
0.488914,-4
-0.504892,-3
-0.480262,-3
0.085779,4
-0.464031,-3
1.489941,-5
0.272011,-4
0.43573,-4
-0.114731,-4
2.313321,-3
-0.107959,-5
-1.637552,-4
1.130076,-4
-0.285124,-4
2.876959,-1
-0.055638,-4
-1.746042,-7
-0.380113,-4
1.254822,-6
0.023723,-4
-0.28864,-3
-1.583756,-7
0.283488,-4
-0.034003,-5
-0.340945,-4
-0.444171,-4
0.375556,3
-0.067505,-5
1.365146,-4
-0.044389,4
-0.277766,-4
-0.10104,-4
-0.542383,-5
0.056525,-4
-2.220685,-3
-0.693908,-5
-0.500431,-3
-0.110173,-4
1.289969,-4
-1.235042,-6
-0.518745,-3
-0.407738,-3
-0.705304,-4
0.126574,-5
-0.389864,-3
-0.144212,-3
0.092323,-4
-1.540763,-7
-0.284294,-4
-0.202247,-4
1.506367,-6
-0.36175,-4
-1.867282,-4
-0.044959,-4
-0.019287,-5
-0.126663,-3
-0.434566,-4
-0.330575,-3
-0.498413,-4
-0.409806,-4
-0.424522,-4
0.246583,-4
-0.343387,-4
-0.262268,-4
2.226228,-4
-0.403587,-4
0.022583,-5
-0.112761,-5
0.428388,-4
-0.579108,-3
-0.014028,-5
-0.099445,-5
-0.282926,-5
1.598376,-5
0.023674,-4
-0.843823,-6
2.716652,-4
-0.402627,-4
-0.531573,-4
-0.530564,-4
-0.307687,-5
1.641027,-4
0.103458,-4
0.034158,-4
0.279614,-4
-0.020947,-5
-1.498388,-7
-0.390157,-3
-0.783997,-5
-0.850757,-6
-0.125768,-5
-0.486334,-4
-0.467889,-4
-0.670369,-5
1.574918,-3
0.062841,-5
-0.022184,-5
-0.653585,-6
-0.757413,-5
-0.553371,-4
-0.267315,-4
1.904895,-5
1.566176,-5
-0.381659,-5
-0.056256,-3
0.459595,-4
0.296821,-4
0.079169,-4
-0.776053,-6
-0.342899,-3
-0.47025,-3
4.995562,-3
-0.273615,-7
1.607248,-4
4.868096,6
0.39946,-4
-0.45415,-4
-0.337885,-3
-0.742339,-4
-1.635898,7
-0.097784,-4
-0.761467,-6
-0.047742,-4
-1.652112,-8
-0.317715,-3
0.264149,-4
1.853681,-5
1.893874,-4
-0.340734,-5
0.741038,0
-0.01538,-5
-1.507977,-7
0.015192,-5
0.149804,-5
0.927245,-3
0.389237,-4
0.224509,-4
-0.139882,-6
0.127779,-4
3.356029,-3
-0.84379,-6
-0.307557,-5
1.760402,-5
0.229979,-4
1.947758,-5
-0.142119,-1
-0.024398,-4
0.253193,-4
1.628851,-4
-0.069735,-4
0.505795,-4
-0.316901,-5
0.000606,-5
-0.39102,-4
1.063689,-6
0.449047,-4
-0.737406,-5
0.25137,-4
-0.267771,-4
1.535734,-3
-0.378159,-3
0.076548,-4
0.465879,-4
0.165107,-4
1.184301,-6
-0.806332,-4
-0.653601,-6
-0.050542,-5
-0.285417,-4
1.126445,-5
0.410693,-4
1.303627,-4
2.699793,-3
-1.582844,-7
1.575097,-4
-0.486431,-5
-0.054352,-4
-0.507643,-4
0.368237,-4
-0.130603,-3
-0.430773,-3
1.189836,-5
-0.51811,-5
-0.63698,-4
-0.664801,-6
-0.36888,-3
0.038032,-5
0.067253,-5
-0.05764,-5
-0.334889,-3
0.215311,-4
1.357397,0
-1.538809,-8
1.931398,-4
-0.459506,-5
0.034532,-5
0.018855,-5
1.550971,-4
0.922533,-4
-0.46478,-4
0.224428,-4
-0.331927,-6
-0.159645,-4
-1.514391,-7
-0.833534,-6
-0.120364,-3
0.086267,-5
1.542311,-4
-0.067847,-5
2.443326,-3
0.197681,-4
0.011286,-5
-0.102375,-3
0.316974,-4
-2.256473,-4
-0.225119,-5
0.431172,-4
0.138669,-5
3.37969,-2
-0.126224,-6
2.16063,-2
-0.376792,-4
1.463292,-4
-0.584757,-6
0.411181,-4
0.144123,-4
0.183453,4
0.03432,-5
0.00046,-4
-0.577366,-6
1.751448,-5
0.239453,-4
0.369165,-4
-0.229678,-6
-0.013931,-5
-0.276871,-5
0.467898,-4
-0.170129,-3
-0.259273,-4
-1.581151,-7
-0.117498,-6
-3.447217,-7
-0.055133,-5
1.696474,-4
-0.11338,-5
0.266802,-4
-0.789483,-6
0.025595,-4
-0.392355,-4
-0.450894,-3
-0.095375,-4
5.899686,-2
-0.25224,-6
-0.292303,-3
-1.763461,-7
1.506025,-5
0.127518,-5
-0.09054,-4
-0.167019,-6
-0.003773,-4
1.730041,6
-0.477673,-3
-0.226698,-4
-0.613832,-5
0.083255,-4
-0.284033,-5
-0.520797,-3
-0.152222,-5
-1.794157,-5
-0.531134,-3
1.598441,1
-0.322875,-5
0.388212,-4
0.450105,-4
0.271377,-4
0.363288,-4
0.103458,-4
1.948002,-5
0.167597,-4
-0.376482,-4
1.904325,-4
-0.618634,-5
0.40436,-4
-0.343745,-5
0.514391,-4
0.119362,-4
0.145718,-4
-0.044926,-4
1.696995,-5
6.005874,7
-0.011863,-4
0.335825,-4
-0.133777,-4
0.267356,-4
-0.192822,-4
0.337632,-4
-0.326294,-4
-0.761385,-6
0.306637,-4
0.411002,-4
1.206692,-4
-1.622728,-7
-0.139654,-6
-0.288413,-4
-0.212047,-6
-0.556676,-4
-0.398345,-4
2.131272,-4
1.698851,-4
-0.310503,-3
-0.329664,-4
-0.454134,-4
-0.336061,-5
-0.881867,-5
-0.295608,-6
-0.195443,-5
-0.547299,-5
0.10349,-4
-1.762689,-5
-0.019938,-3
0.270628,-4
-0.613327,-4
0.207742,-4
-0.548878,-4
1.391095,-3
-0.770436,-5
-0.54248,-6
-0.397238,-3
-0.48298,-6
-0.06617,-4
1.795255,-5
-1.5105,-7
-0.732376,-5
3.436448,0
-0.434143,-4
-0.169412,-6
2.878587,-3
3.697522,5
-0.261536,-4
0.038374,-4
3.285775,-2
-0.382587,-3
0.114397,-5
-0.176429,-6
0.524272,-4
1.279176,-3
-0.304789,-3
-0.187385,-4
-3.412152,-7
-0.536669,-4
-0.240324,-6
0.12589,-4
-0.534829,-4
-0.208189,-6
-0.343761,-5
0.017748,-5
-0.754613,-6
-0.812143,-5
1.578988,-4
-0.391817,-4
-0.327352,-5
-0.464113,-4
-0.103905,-3
-0.15774,-4
-0.743901,-6
-0.449722,-4
-0.586971,-4
-0.118622,-4
-0.623029,-5
-0.646341,-4
1.579509,-6
1.571695,-5
-0.229775,-4
1.505813,-4
1.447046,-6
1.926921,-4
1.532006,-3
-0.10327,-5
-1.591293,-7
1.481785,-4
-0.166417,-4
0.085681,-5
0.104402,-4
-0.654529,-4
0.505079,-4
-0.092526,-4
0.109383,-5
-0.316901,-6
-0.735322,-6
-0.380748,-5
0.36503,-4
-0.659739,-6
0.210411,-4
-0.721046,-5
0.924852,-3
0.052048,-4
-0.142373,-5
-1.57713,-7
1.614069,-4
0.454126,-4
-0.421527,-5
0.011172,-5
0.012897,-5
0.034434,-5
1.456699,-5
0.259753,-4
-0.642955,-6
0.158123,-4
-0.499373,-4
-0.245306,-4
-0.352113,-4
0.072332,-5
-1.680226,-7
-0.282373,-4
-0.674146,-5
-0.34311,-4
-0.088294,-4
0.131083,-5
0.058999,0
-0.091175,-4
0.061474,-4
-0.649548,-6
0.250344,-4
-0.472594,-3
1.361857,-6
-0.200278,-6
-0.786341,-4
0.993657,-5
-0.114829,-4
-1.62574,-7
0.322509,0
-0.035338,-4
5.743114,-3
-0.325513,-3
0.022648,-5
0.356793,-4
-0.710611,-4
1.191138,0
-0.764901,-6
-0.444806,-3
-0.574387,-4
-0.027345,-4
-0.486057,-4
-0.381106,-3
1.967504,-4
-0.150871,-5
0.507212,-4
4.406942,-2
0.233853,-4
-0.455599,-4
-0.065715,-4
0.08459,-5
4.662547,8
0.883487,-7
0.054262,-5
-0.694836,-5
0.227146,-4
-0.565124,-4
-0.261389,-5
-0.585636,-3
1.387855,-4
2.110614,-4
1.988993,-4
-0.542318,-3
-1.645275,-7
-0.832606,-5
-0.021338,-4
-1.970785,-6
-1.722154,-4
2.281642,-4
0.00033,-4
1.049673,-6
-1.96467,-8
-1.236018,-6
-0.017203,-5
0.054018,-5
-0.479708,-5
-0.372559,-4
-2.297311,-3
-0.155771,-5
-0.494148,-5
1.87613,-4
-0.391817,-4
0.123058,-4
-0.812502,-6
0.847536,0
0.056948,-5
-0.386673,-4
0.077118,-4
0.963573,0
-0.047791,-5
0.251207,-4
-1.590561,-7
-0.345047,-5
1.667953,-5
0.106714,-5
-0.713362,-5
-0.078608,-5
-0.50818,-4
-0.101105,-4
0.353156,-8
-0.486838,-6
-2.197145,-3
1.699079,-4
-0.401324,-4
-0.042435,-5
-1.548837,-7
